quiz_id,question_id,choice_id,sort_order,label,label_en,explanation,explanation_en
omissionDetective,od_005,a,1,A,A,,
omissionDetective,od_005,b,2,B,B,,
omissionDetective,od_005,c,3,先生[せんせい],先生 (Teacher),,
omissionDetective,od_005,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_006,a,1,A,A,,
omissionDetective,od_006,b,2,B,B,,
omissionDetective,od_006,c,3,窓[まど],窓 (Window),,
omissionDetective,od_006,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_007,a,1,A,A,,
omissionDetective,od_007,b,2,B,B,,
omissionDetective,od_007,c,3,コピー機[き],コピー機 (Copier),,
omissionDetective,od_007,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_008,a,1,A,A,,
omissionDetective,od_008,b,2,B,B,,
omissionDetective,od_008,c,3,大家[おおや],大家 (Home),,
omissionDetective,od_008,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_009,a,1,A,A,,
omissionDetective,od_009,b,2,B,B,,
omissionDetective,od_009,c,3,社長[しゃちょう],社長 (President),,
omissionDetective,od_009,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_010,a,1,A,A,,
omissionDetective,od_010,b,2,B,B,,
omissionDetective,od_010,c,3,会長[かいちょう],会長 (Chairman),,
omissionDetective,od_010,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_011,a,1,コーヒー,コーヒー (Coffee),,
omissionDetective,od_011,b,2,紅茶[こうちゃ],紅茶 (Tea),,
omissionDetective,od_011,c,3,水[みず],水 (Water),,
omissionDetective,od_011,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_012,a,1,新刊[しんかん],新刊 (News),,
omissionDetective,od_012,b,2,雑誌[ざっし],雑誌 (Magazine),,
omissionDetective,od_012,c,3,文庫[ぶんこ],文庫 (Home),,
omissionDetective,od_012,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_013,a,1,自転車[じてんしゃ],自転車 (Bicycle),,
omissionDetective,od_013,b,2,ドア,ドア (Door),,
omissionDetective,od_013,c,3,時計[とけい],時計,,
omissionDetective,od_013,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_014,a,1,ケーキ,ケーキ (Cakes),,
omissionDetective,od_014,b,2,アイス,アイス (Ice),,
omissionDetective,od_014,c,3,果物[くだもの],果物 (Fruit),,
omissionDetective,od_014,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_015,a,1,机[つくえ]の上[うえ],机の上 (Desk Top),,
omissionDetective,od_015,b,2,床[ゆか],床 (Floor),,
omissionDetective,od_015,c,3,本棚[ほんだな],本棚 (Books),,
omissionDetective,od_015,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_016,a,1,見積[みつもり],見積 (),,
omissionDetective,od_016,b,2,請求[せいきゅう],請求 (),,
omissionDetective,od_016,c,3,名刺[めいし],名刺 (Business card),,
omissionDetective,od_016,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_017,a,1,鍵[かぎ],鍵 (Key),,
omissionDetective,od_017,b,2,財布[さいふ],財布 (),,
omissionDetective,od_017,c,3,傘[かさ],傘,,
omissionDetective,od_017,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_018,a,1,服[ふく],服 (Clothing),,
omissionDetective,od_018,b,2,靴[くつ],靴 (Shoes),,
omissionDetective,od_018,c,3,帽子[ぼうし],帽子 (Hats),,
omissionDetective,od_018,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_019,a,1,申請書[しんせいしょ],申請書 (Application Form),,
omissionDetective,od_019,b,2,封筒[ふうとう],封筒 (Envel),,
omissionDetective,od_019,c,3,コピー,コピー (),,
omissionDetective,od_019,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_020,a,1,晩[ばん]ご飯[はん],晩ご飯 (Night),,
omissionDetective,od_020,b,2,風呂[ふろ],風呂 (Bath),,
omissionDetective,od_020,c,3,洗濯[せんたく],洗濯 (Laundry),,
omissionDetective,od_020,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_021,a,1,余[あま]り,余り (Close),,
omissionDetective,od_021,b,2,空[あ]き瓶[びん],空き瓶 (Free bottle),,
omissionDetective,od_021,c,3,会費[かいひ],会費 (Fee),,
omissionDetective,od_021,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_022,a,1,Bが弟[おとうと]に,Bが弟に (B to brother),,
omissionDetective,od_022,b,2,Aが弟[おとうと]に,Aが弟に (A to brother),,
omissionDetective,od_022,c,3,弟[おとうと]がBに,弟がBに (Brother B),,
omissionDetective,od_022,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_023,a,1,母[はは],母 (Mother),,
omissionDetective,od_023,b,2,B,B,,
omissionDetective,od_023,c,3,A,A,,
omissionDetective,od_023,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_024,a,1,B,B,,
omissionDetective,od_024,b,2,A,A,,
omissionDetective,od_024,c,3,上司[じょうし],上司 (Home),,
omissionDetective,od_024,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_025,a,1,B,B,,
omissionDetective,od_025,b,2,A,A,,
omissionDetective,od_025,c,3,友達[ともだち],友達 (Friends),,
omissionDetective,od_025,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_026,a,1,部長[ぶちょう],部長 (Director),,
omissionDetective,od_026,b,2,A,A,,
omissionDetective,od_026,c,3,社長[しゃちょう],社長 (President),,
omissionDetective,od_026,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_027,a,1,B,B,,
omissionDetective,od_027,b,2,A,A,,
omissionDetective,od_027,c,3,子[こ]ども,子ども (Children),,
omissionDetective,od_027,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_028,a,1,B,B,,
omissionDetective,od_028,b,2,A,A,,
omissionDetective,od_028,c,3,隣[となり],隣 (Close),,
omissionDetective,od_028,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_029,a,1,B,B,,
omissionDetective,od_029,b,2,A,A,,
omissionDetective,od_029,c,3,姉[あね],姉 (sister),,
omissionDetective,od_029,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_030,a,1,B,B,,
omissionDetective,od_030,b,2,先輩[せんぱい],先輩 (),,
omissionDetective,od_030,c,3,A,A,,
omissionDetective,od_030,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_031,a,1,B,B,,
omissionDetective,od_031,b,2,A,A,,
omissionDetective,od_031,c,3,友[とも]だち,友だち (Home),,
omissionDetective,od_031,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_032,a,1,三[さん]階[かい],三階 (3rd Floor),,
omissionDetective,od_032,b,2,一[いち]階[かい],一階 (1st floor),,
omissionDetective,od_032,c,3,地下[ちか],地下 (Basement),,
omissionDetective,od_032,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_033,a,1,B,B,,
omissionDetective,od_033,b,2,A,A,,
omissionDetective,od_033,c,3,客[きゃく],客 (Contact),,
omissionDetective,od_033,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_034,a,1,A,A,,
omissionDetective,od_034,b,2,B,B,,
omissionDetective,od_034,c,3,タクシー,タクシー (Taxi),,
omissionDetective,od_034,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_035,a,1,五[ご]時[じ],五時 (5 hours),,
omissionDetective,od_035,b,2,明日[あす],明日 (),,
omissionDetective,od_035,c,3,来週[らいしゅう],来週 (Next week),,
omissionDetective,od_035,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_036,a,1,A,A,,
omissionDetective,od_036,b,2,B,B,,
omissionDetective,od_036,c,3,部長[ぶちょう],部長 (Director),,
omissionDetective,od_036,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_037,a,1,大阪[おおさか],大阪 (Osaka),,
omissionDetective,od_037,b,2,東京[とうきょう],東京 (Tokyo),,
omissionDetective,od_037,c,3,京都[きょうと],京都 (Kyoto),,
omissionDetective,od_037,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_038,a,1,B,B,,
omissionDetective,od_038,b,2,A,A,,
omissionDetective,od_038,c,3,先生[せんせい],先生 (Teacher),,
omissionDetective,od_038,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_039,a,1,倉庫[そうこ],倉庫 (Warehouse),,
omissionDetective,od_039,b,2,事務所[じむしょ],事務所 (Office),,
omissionDetective,od_039,c,3,受付[うけつけ],受付 (Contact),,
omissionDetective,od_039,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_040,a,1,B,B,,
omissionDetective,od_040,b,2,A,A,,
omissionDetective,od_040,c,3,車掌[しゃしょう],車掌 (車),,
omissionDetective,od_040,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_041,a,1,B,B,,
omissionDetective,od_041,b,2,A,A,,
omissionDetective,od_041,c,3,子[こ]ども,子ども (Children),,
omissionDetective,od_041,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_042,a,1,このかばん,このかばん (This bag),,
omissionDetective,od_042,b,2,床[ゆか],床 (Floor),,
omissionDetective,od_042,c,3,札[さつ],札 (Tags),,
omissionDetective,od_042,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_043,a,1,ノート,ノート (Notes),,
omissionDetective,od_043,b,2,ペン,ペン (Pen),,
omissionDetective,od_043,c,3,消[け]しゴム,消しゴム (ゴムr),,
omissionDetective,od_043,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_044,a,1,遠[とお]くの塔[とう],遠くの塔 (Tower),,
omissionDetective,od_044,b,2,近[ちか]くの看板[かんばん],近くの看板 (Nearby signs),,
omissionDetective,od_044,c,3,空[そら],空 (Home),,
omissionDetective,od_044,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_045,a,1,客[きゃく]が指[さ]した品[しな],客が指した品 (Products Pointed by Customers),,
omissionDetective,od_045,b,2,レジ,レジ (),,
omissionDetective,od_045,c,3,袋[ふくろ],袋 (Bag),,
omissionDetective,od_045,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_046,a,1,明日[あす]の予定[よてい],明日の予定 (Schedule),,
omissionDetective,od_046,b,2,午後[ごご]の会議[かいぎ],午後の会議 (Afternoon Meeting),,
omissionDetective,od_046,c,3,資料[しりょう],資料 (),,
omissionDetective,od_046,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_047,a,1,Aのいる場所[ばしょ],Aのいる場所 (A Place),,
omissionDetective,od_047,b,2,Bのいる場所[ばしょ],Bのいる場所 (Place B),,
omissionDetective,od_047,c,3,海[うみ],海 (Sea),,
omissionDetective,od_047,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_048,a,1,遠[とお]くにいる人[ひと],遠くにいる人 (Who is far away),,
omissionDetective,od_048,b,2,犬[いぬ],犬 (Dogs),,
omissionDetective,od_048,c,3,車[くるま],車 (Car),,
omissionDetective,od_048,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_049,a,1,漫画[まんが]の展開[てんかい],漫画の展開 (Manga ment),,
omissionDetective,od_049,b,2,映画[えいが],映画 (Movie),,
omissionDetective,od_049,c,3,小説[しょうせつ],小説 (Fiction),,
omissionDetective,od_049,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_050,a,1,汚[よご]れたところ,汚れたところ (dirty),,
omissionDetective,od_050,b,2,全体[ぜんたい],全体 (Total),,
omissionDetective,od_050,c,3,床[ゆか],床 (Floor),,
omissionDetective,od_050,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_051,a,1,写真[しゃしん]を撮[と]ること,写真を撮ること (Taking photos),,
omissionDetective,od_051,b,2,入館[にゅうかん],入館 (Admission),,
omissionDetective,od_051,c,3,食事[しょくじ],食事 (Meal),,
omissionDetective,od_051,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_052,a,1,メニューの一[いち]品[ひん],メニューの一品 (Menu),,
omissionDetective,od_052,b,2,店[みせ],店 (Shop),,
omissionDetective,od_052,c,3,席[せき],席 (Seat),,
omissionDetective,od_052,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_053,a,1,はい、提出[ていしゅつ]済[ず]み,"はい、提出済み (Yes, Submitted)",,
omissionDetective,od_053,b,2,まだ,まだ,,
omissionDetective,od_053,c,3,知[し]らない,知らない (Not know),,
omissionDetective,od_053,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_054,a,1,未[み]完了[かんりょう],未完了 (Not completed),,
omissionDetective,od_054,b,2,完了[かんりょう],完了 (Close),,
omissionDetective,od_054,c,3,いらない,いらない (No),,
omissionDetective,od_054,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_055,a,1,済[す]んだ,済んだ (),,
omissionDetective,od_055,b,2,これから,これから (More),,
omissionDetective,od_055,c,3,不要[ふよう],不要 (No need),,
omissionDetective,od_055,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_056,a,1,未[み]印刷[いんさつ],未印刷 (Unprinted),,
omissionDetective,od_056,b,2,印刷[いんさつ]済[ず]み,印刷済み (印刷ed),,
omissionDetective,od_056,c,3,不要[ふよう],不要 (No need),,
omissionDetective,od_056,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_057,a,1,見[み]た,見た (Seen),,
omissionDetective,od_057,b,2,これから,これから (More),,
omissionDetective,od_057,c,3,見[み]ない,見ない (Not seen),,
omissionDetective,od_057,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_058,a,1,未[み]締結[ていけつ],未締結 (Not signed),,
omissionDetective,od_058,b,2,済[す]んだ,済んだ (),,
omissionDetective,od_058,c,3,破談[はだん],破談 (),,
omissionDetective,od_058,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_059,a,1,止[や]んだ,止んだ (Close),,
omissionDetective,od_059,b,2,降[ふ]っている,降っている (Down),,
omissionDetective,od_059,c,3,雪[ゆき],雪 (Snow),,
omissionDetective,od_059,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_060,a,1,未[み]送信[そうしん],未送信 (Not sent),,
omissionDetective,od_060,b,2,送信[そうしん]済[ず]み,送信済み (Submit),,
omissionDetective,od_060,c,3,いらない,いらない (No),,
omissionDetective,od_060,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_061,a,1,捨[す]てた,捨てた (),,
omissionDetective,od_061,b,2,これから,これから (More),,
omissionDetective,od_061,c,3,燃[も]えない,燃えない (Not Burning),,
omissionDetective,od_061,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_062,a,1,途中[とちゅう],途中 (Close),,
omissionDetective,od_062,b,2,完了[かんりょう],完了 (Close),,
omissionDetective,od_062,c,3,不要[ふよう],不要 (No need),,
omissionDetective,od_062,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_063,a,1,飲[の]んだ,飲んだ (Drink),,
omissionDetective,od_063,b,2,これから,これから (More),,
omissionDetective,od_063,c,3,忘[わす]れた,忘れた (Forgotten),,
omissionDetective,od_063,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_064,a,1,B,B,,
omissionDetective,od_064,b,2,A,A,,
omissionDetective,od_064,c,3,部長[ぶちょう],部長 (Director),,
omissionDetective,od_064,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_065,a,1,課長[かちょう],課長 (Director),,
omissionDetective,od_065,b,2,B,B,,
omissionDetective,od_065,c,3,A,A,,
omissionDetective,od_065,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_066,a,1,B,B,,
omissionDetective,od_066,b,2,A,A,,
omissionDetective,od_066,c,3,社長[しゃちょう],社長 (President),,
omissionDetective,od_066,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_067,a,1,B,B,,
omissionDetective,od_067,b,2,A,A,,
omissionDetective,od_067,c,3,外部[がいぶ],外部 (External),,
omissionDetective,od_067,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_068,a,1,B,B,,
omissionDetective,od_068,b,2,A,A,,
omissionDetective,od_068,c,3,経理[けいり],経理 (),,
omissionDetective,od_068,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_069,a,1,田中[たなか]本人[ほんにん],田中本人 (Tanaka),,
omissionDetective,od_069,b,2,B,B,,
omissionDetective,od_069,c,3,A,A,,
omissionDetective,od_069,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_070,a,1,B,B,,
omissionDetective,od_070,b,2,A,A,,
omissionDetective,od_070,c,3,店長[てんちょう],店長 (Store Manager),,
omissionDetective,od_070,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_071,a,1,情[じょう]シス,情シス (),,
omissionDetective,od_071,b,2,B,B,,
omissionDetective,od_071,c,3,A,A,,
omissionDetective,od_071,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_072,a,1,部長[ぶちょう],部長 (Director),,
omissionDetective,od_072,b,2,B,B,,
omissionDetective,od_072,c,3,A,A,,
omissionDetective,od_072,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_073,a,1,B,B,,
omissionDetective,od_073,b,2,A,A,,
omissionDetective,od_073,c,3,委員会[いいんかい],委員会 (Board),,
omissionDetective,od_073,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_074,a,1,担当者[たんとうしゃ],担当者 (Contact),,
omissionDetective,od_074,b,2,B,B,,
omissionDetective,od_074,c,3,A,A,,
omissionDetective,od_074,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_075,a,1,B,B,,
omissionDetective,od_075,b,2,A,A,,
omissionDetective,od_075,c,3,父[ちち],父 (Father),,
omissionDetective,od_075,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_076,a,1,B,B,,
omissionDetective,od_076,b,2,A,A,,
omissionDetective,od_076,c,3,犬[いぬ],犬 (Dogs),,
omissionDetective,od_076,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_077,a,1,B,B,,
omissionDetective,od_077,b,2,A,A,,
omissionDetective,od_077,c,3,祖母[そぼ],祖母 (),,
omissionDetective,od_077,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_078,a,1,B,B,,
omissionDetective,od_078,b,2,A,A,,
omissionDetective,od_078,c,3,母[はは],母 (Mother),,
omissionDetective,od_078,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_079,a,1,B,B,,
omissionDetective,od_079,b,2,A,A,,
omissionDetective,od_079,c,3,先生[せんせい],先生 (Teacher),,
omissionDetective,od_079,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_080,a,1,B,B,,
omissionDetective,od_080,b,2,A,A,,
omissionDetective,od_080,c,3,旅館[りょかん],旅館 (Hotel),,
omissionDetective,od_080,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_081,a,1,本人[ほんにん]（誕生日[たんじょうび]の人[ひと]）,本人（誕生日の人） (),,
omissionDetective,od_081,b,2,B,B,,
omissionDetective,od_081,c,3,A,A,,
omissionDetective,od_081,d,4,分[わ]からない,分からない (I don't know),,
omissionDetective,od_082,a,1,B,B,,
omissionDetective,od_082,b,2,A,A,,
omissionDetective,od_082,c,3,弟[おとうと],弟 (Brother),,
